ZIP Code	County Name	State Code	State Name	City Name	Source	Success	Error
86047		AZ	Arizona	Winslow	googlemaps	No	
86054		AZ	Arizona	Tonalea	googlemaps	No	
86320		AZ	Arizona	Ash Fork	googlemaps	No	
86336		AZ	Arizona	Sedona	googlemaps	No	
86337		AZ	Arizona	Seligman	googlemaps	No	
86351		AZ	Arizona	Sedona	googlemaps	No	
86434		AZ	Arizona	Peach Springs	googlemaps	No	
86504		AZ	Arizona	Fort Defiance	googlemaps	No	
86505		AZ	Arizona	Ganado	googlemaps	No	
86510		AZ	Arizona	Pinon	googlemaps	No	
86514		AZ	Arizona	Teec Nos Pos	googlemaps	No	
86515		AZ	Arizona	Window Rock	googlemaps	No	
86520		AZ	Arizona	Pinon	googlemaps	No	
89405		NV	Nevada	Empire	googlemaps	No	
90210					googlemaps	No	No results found
90265		CA	California	Malibu	googlemaps	No	
90623		CA	California	La Palma	googlemaps	No	
90631		CA	California	La Habra Heights	googlemaps	No	
90740		CA	California	Seal Beach	googlemaps	No	
90815		CA	California	Long Beach	googlemaps	No	
91301		CA	California		googlemaps	No	
91302		CA	California		googlemaps	No	
91304		CA	California		googlemaps	No	
91307		CA	California	Bell Canyon	googlemaps	No	
91308		Sabah	Sabah	Semporna	googlemaps	No	
91311		CA	California		googlemaps	No	
91361		CA	California	Hidden Valley	googlemaps	No	
91362		CA	California	Thousand Oaks	googlemaps	No	
91367		CA	California		googlemaps	No	
91381		CA	California		googlemaps	No	
91384		CA	California	Santa Clarita	googlemaps	No	
91709		CA	California	Chino Hills	googlemaps	No	
91759		CA	California	Mount Baldy	googlemaps	No	
91765		CA	California	Pomona	googlemaps	No	
91766		CA	California	Pomona	googlemaps	No	
92004		CA	California	Borrego Springs	googlemaps	No	
92028		CA	California	Fallbrook	googlemaps	No	
92059		CA	California	Pala	googlemaps	No	
92086		CA	California	Warner Springs	googlemaps	No	
92220		CA	California	Banning	googlemaps	No	
92225		CA	California	Blythe	googlemaps	No	
92257		CA	California	Niland	googlemaps	No	
92274		CA	California	Thermal	googlemaps	No	
92277		CA	California	Twentynine Palms	googlemaps	No	
92301		CA	California	El Mirage	googlemaps	No	
92320		CA	California	Calimesa	googlemaps	No	
92324		CA	California	Grand Terrace	googlemaps	No	
92337		CA	California	Fontana	googlemaps	No	
92358		CA	California	Lytle Creek	googlemaps	No	
92373		CA	California	Redlands	googlemaps	No	
92397		CA	California	Wrightwood	googlemaps	No	
92399		CA	California	Yucaipa	googlemaps	No	
92501		CA	California	Riverside	googlemaps	No	
92509		CA	California	Jurupa Valley	googlemaps	No	
92530		CA	California	Lake Elsinore	googlemaps	No	
92536		CA	California	Aguanga	googlemaps	No	
92562		CA	California	Murrieta	googlemaps	No	
92592		CA	California	Temecula	googlemaps	No	
92672		CA	California	San Clemente	googlemaps	No	
92673		CA	California	San Clemente	googlemaps	No	
92675		CA	California	Mission Viejo	googlemaps	No	
92821		CA	California	Brea	googlemaps	No	
92878		CA	California	Corona	googlemaps	No	
92880		CA	California	Corona	googlemaps	No	
92881		CA	California	Corona	googlemaps	No	
92883		CA	California	Corona	googlemaps	No	
92887		CA	California	Yorba Linda	googlemaps	No	
93001		CA	California	Ventura	googlemaps	No	
93013		CA	California	Carpinteria	googlemaps	No	
93023		CA	California	Ojai	googlemaps	No	
93201		CA	California	Alpaugh	googlemaps	No	
93210		CA	California	Coalinga	googlemaps	No	
93212		CA	California	Corcoran	googlemaps	No	
93215		CA	California	Delano	googlemaps	No	
93219		CA	California	Earlimart	googlemaps	No	
93224		CA	California	Fellows	googlemaps	No	
93225		CA	California	Frazier Park	googlemaps	No	
93226		CA	California	Glennville	googlemaps	No	
93238		CA	California	Kernville	googlemaps	No	
93239		CA	California	Kettleman City	googlemaps	No	
93242		CA	California	Laton	googlemaps	No	
93243		CA	California	Lebec	googlemaps	No	
93249		CA	California	Lost Hills	googlemaps	No	
93251		CA	California	McKittrick	googlemaps	No	
93252		CA	California	Maricopa	googlemaps	No	
93254		CA	California	Cuyama	googlemaps	No	
93255		CA	California	Onyx	googlemaps	No	
93260		CA	California	Posey	googlemaps	No	
93283		CA	California	Weldon	googlemaps	No	
93426		CA	California	Bradley	googlemaps	No	
93434		CA	California	Guadalupe	googlemaps	No	
93451		CA	California	San Miguel	googlemaps	No	
93452		CA	California	Ragged Point	googlemaps	No	
93453		CA	California	SANTA MARGAR	googlemaps	No	
93454		CA	California	Santa Maria	googlemaps	No	
93461		CA	California	Shandon	googlemaps	No	
93514		CA	California	Hammil Valley	googlemaps	No	
93516		CA	California	Boron	googlemaps	No	
93523		CA	California	North Edwards	googlemaps	No	
93527		CA	California	Pearsonville	googlemaps	No	
93528		CA	California	Johannesburg	googlemaps	No	
93535		CA	California	Hi Vista	googlemaps	No	
93536		CA	California	Quartz Hill	googlemaps	No	
93544		CA	California	Llano	googlemaps	No	
93554		CA	California	Randsburg	googlemaps	No	
93555		CA	California	Ridgecrest	googlemaps	No	
93560		CA	California	Rosamond	googlemaps	No	
93562		CA	California		googlemaps	No	
93586		Sarawak	Sarawak	Kuching	googlemaps	No	
93601		CA	California	Ahwahnee	googlemaps	No	
93602		CA	California	Auberry	googlemaps	No	
93610		CA	California	Chowchilla	googlemaps	No	
93618		CA	California	Dinuba	googlemaps	No	
93620		CA	California	Dos Palos	googlemaps	No	
93622		CA	California	Firebaugh	googlemaps	No	
93623		CA	California	Fish Camp	googlemaps	No	
93626		CA	California	Friant	googlemaps	No	
93628		CA	California	Hume	googlemaps	No	
93630		CA	California	Kerman	googlemaps	No	
93631		CA	California	Kingsburg	googlemaps	No	
93635		CA	California	Los Banos	googlemaps	No	
93640		CA	California	Mendota	googlemaps	No	
93641		CA	California	Miramonte	googlemaps	No	
93643		CA	California	North Fork	googlemaps	No	
93644		CA	California	Oakhurst	googlemaps	No	
93646		CA	California	Orange Cove	googlemaps	No	
93653		CA	California		googlemaps	No	
93654		CA	California	Reedley	googlemaps	No	
93656		CA	California	Riverdale	googlemaps	No	
93664		CA	California	Shaver Lake	googlemaps	No	
93675		CA	California	Orange Cove	googlemaps	No	
93720		CA	California	Fresno	googlemaps	No	
93722		CA	California	Fresno	googlemaps	No	
93908		CA	California	Corral de Tierra	googlemaps	No	
93925		CA	California	Chualar	googlemaps	No	
93926		CA	California	Gonzales	googlemaps	No	
93930		CA	California	King City	googlemaps	No	
94020		CA	California	La Honda	googlemaps	No	
94028		CA	California	Portola Valley	googlemaps	No	
94303		CA	California	Palo Alto	googlemaps	No	
94305		CA	California	Palo Alto	googlemaps	No	
94503		CA	California	Vallejo	googlemaps	No	
94505		CA	California	Discovery Bay	googlemaps	No	
94509		CA	California	Antioch	googlemaps	No	
94514		CA	California	Discovery Bay	googlemaps	No	
94515		CA	California	Calistoga	googlemaps	No	
94539		CA	California	Fremont	googlemaps	No	
94550		CA	California	Livermore	googlemaps	No	
94551		CA	California	Livermore	googlemaps	No	
94552		CA	California	Castro Valley	googlemaps	No	
94556		CA	California	Moraga	googlemaps	No	
94558		CA	California	Napa	googlemaps	No	
94559		CA	California	Napa	googlemaps	No	
94560		CA	California	Newark	googlemaps	No	
94565		CA	California	Pittsburg	googlemaps	No	
94567		CA	California	Pope Valley	googlemaps	No	
94571		CA	California	Rio Vista	googlemaps	No	
94574		CA	California	St. Helena	googlemaps	No	
94585		CA	California	Birds Landing	googlemaps	No	
94611		CA	California	Piedmont	googlemaps	No	
94619		CA	California	Oakland	googlemaps	No	
94706		CA	California	Berkeley	googlemaps	No	
94707		CA	California	Berkeley	googlemaps	No	
94708		CA	California	Berkeley	googlemaps	No	
94804		CA	California	Richmond	googlemaps	No	
94945		CA	California	Novato	googlemaps	No	
94952		CA	California	Petaluma	googlemaps	No	
94972		CA	California	Valley Ford	googlemaps	No	
95004		CA	California	Aromas	googlemaps	No	
95006		CA	California	Boulder Creek	googlemaps	No	
95017		CA	California	Davenport	googlemaps	No	
95023		CA	California	Hollister	googlemaps	No	
95033		CA	California	Los Gatos	googlemaps	No	
95035		CA	California	Milpitas	googlemaps	No	
95043		CA	California	Paicines	googlemaps	No	
95045		CA	California	SN JUN BATSTA	googlemaps	No	
95076		CA	California	La Selva Beach	googlemaps	No	
95132		CA	California	San Jose	googlemaps	No	
95206		CA	California	Stockton	googlemaps	No	
95219		CA	California	Stockton	googlemaps	No	
95220		CA	California	Acampo	googlemaps	No	
95222		CA	California	Angels Camp	googlemaps	No	
95223		CA	California	Bear Valley	googlemaps	No	
95230		CA	California	Farmington	googlemaps	No	
95245		CA	California	Mokelumne Hill	googlemaps	No	
95247		CA	California	Murphys	googlemaps	No	
95254		CA	California	Wallace	googlemaps	No	
95255		CA	California	West Point	googlemaps	No	
95304		CA	California	Tracy	googlemaps	No	
95311		CA	California	Coulterville	googlemaps	No	
95316		CA	California	Denair	googlemaps	No	
95321		CA	California	Groveland	googlemaps	No	
95322		CA	California	Gustine	googlemaps	No	
95325		CA	California	Hornitos	googlemaps	No	
95327		CA	California	Jamestown	googlemaps	No	
95329		CA	California	La Grange	googlemaps	No	
95333		CA	California	Le Grand	googlemaps	No	
95360		CA	California	Newman	googlemaps	No	
95361		CA	California	Knights Ferry	googlemaps	No	
95366		CA	California	Ripon	googlemaps	No	
95369		CA	California	Snelling	googlemaps	No	
95377		CA	California	Tracy	googlemaps	No	
95380		CA	California	Turlock	googlemaps	No	
95385		CA	California	Vernalis	googlemaps	No	
95389		CA	California	YOSEMITE NATIONAL PARK	googlemaps	No	
95391		CA	California	Mountain House	googlemaps	No	
95423		CA	California	CLEARLAKE OKS	googlemaps	No	
95425		CA	California	Cloverdale	googlemaps	No	
95428		CA	California	Covelo	googlemaps	No	
95445		CA	California		googlemaps	No	
95449		CA	California	Hopland	googlemaps	No	
95451		CA	California	Kelseyville	googlemaps	No	
95452		CA	California	Kenwood	googlemaps	No	
95454		CA	California	Laytonville	googlemaps	No	
95457		CA	California	Lower Lake	googlemaps	No	
95461		CA	California	Middletown	googlemaps	No	
95469		CA	California	Potter Valley	googlemaps	No	
95476		CA	California	Sonoma	googlemaps	No	
95482		CA	California	Ukiah	googlemaps	No	
95493		CA	California	Upper Lake	googlemaps	No	
95494		CA	California	Yorkville	googlemaps	No	
95511		CA	California	Alderpoint	googlemaps	No	
95526		CA	California	Bridgeville	googlemaps	No	
95542		CA	California	Garberville	googlemaps	No	
95556		CA	California	Orleans	googlemaps	No	
95568		CA	California	Somes Bar	googlemaps	No	
95589		CA	California	Whitethorn	googlemaps	No	
95602		CA	California	Auburn	googlemaps	No	
95603		CA	California	Auburn	googlemaps	No	
95605		CA	California		googlemaps	No	
95606		CA	California	Brooks	googlemaps	No	
95612		CA	California	Clarksburg	googlemaps	No	
95614		CA	California	Cool	googlemaps	No	
95616		CA	California	Davis	googlemaps	No	
95618		CA	California	El Macero	googlemaps	No	
95620		CA	California	Liberty Farms	googlemaps	No	
95623		CA	California		googlemaps	No	
95626		CA	California	Elverta	googlemaps	No	
95629		CA	California	Fiddletown	googlemaps	No	
95632		CA	California	Galt	googlemaps	No	
95634		CA	California	Georgetown	googlemaps	No	
95639		CA	California	Hood	googlemaps	No	
95640		CA	California	Ione	googlemaps	No	
95645		CA	California	Knights Landing	googlemaps	No	
95646		CA	California	Kirkwood	googlemaps	No	
95664		CA	California	Pilot Hill	googlemaps	No	
95666		CA	California	Pioneer	googlemaps	No	
95668		CA	California	Pleasant Grove	googlemaps	No	
95669		CA	California	Plymouth	googlemaps	No	
95674		CA	California	Rio Oso	googlemaps	No	
95675		CA	California	River Pines	googlemaps	No	
95681		CA	California	Sheridan	googlemaps	No	
95682		CA	California	Cameron Park	googlemaps	No	
95689		CA	California	Volcano	googlemaps	No	
95690		CA	California	Walnut Grove	googlemaps	No	
95691		CA	California	West Sacramento	googlemaps	No	
95692		CA	California	Wheatland	googlemaps	No	
95694		CA	California	Winters	googlemaps	No	
95701		CA	California	Alta	googlemaps	No	
95713		CA	California	Colfax	googlemaps	No	
95714		CA	California	Dutch Flat	googlemaps	No	
95715		CA	California	Alta	googlemaps	No	
95728		CA	California	Soda Springs	googlemaps	No	
95762		CA	California	Folsom	googlemaps	No	
95837		CA	California	Sacramento	googlemaps	No	
95901		CA	California	Marysville	googlemaps	No	
95912		CA	California	Arbuckle	googlemaps	No	
95914		CA	California	Bangor	googlemaps	No	
95916		CA	California	Berry Creek	googlemaps	No	
95922		CA	California	Camptonville	googlemaps	No	
95928		CA	California	Chico	googlemaps	No	
95930		CA	California	Clipper Mills	googlemaps	No	
95932		CA	California	Colusa	googlemaps	No	
95939		CA	California	Elk Creek	googlemaps	No	
95941		CA	California	Forbestown	googlemaps	No	
95942		CA	California	Forest Ranch	googlemaps	No	
95943		CA	California	Glenn	googlemaps	No	
95946		CA	California	Penn Valley	googlemaps	No	
95947		CA	California	Greenville	googlemaps	No	
95949		CA	California	Grass Valley	googlemaps	No	
95953		CA	California	Live Oak	googlemaps	No	
95957		CA	California	Meridian	googlemaps	No	
95959		CA	California	Nevada City	googlemaps	No	
95960		CA	California	North San Juan	googlemaps	No	
95963		CA	California	Orland	googlemaps	No	
95966		CA	California	Oroville	googlemaps	No	
95970		CA	California	Princeton	googlemaps	No	
95973		CA	California	Cohasset	googlemaps	No	
95977		CA	California	Smartsville	googlemaps	No	
95979		CA	California	Stonyford	googlemaps	No	
95981		CA	California	La Porte	googlemaps	No	
96006		CA	California	Adin	googlemaps	No	
96007		CA	California	Anderson	googlemaps	No	
96017		CA	California	Castella	googlemaps	No	
96020		CA	California	Chester	googlemaps	No	
96022		CA	California	Cottonwood	googlemaps	No	
96025		CA	California	Dunsmuir	googlemaps	No	
96028		CA	California	Fall River Mills	googlemaps	No	
96031		CA	California	Forks of Salmon	googlemaps	No	
96047		CA	California	Ono	googlemaps	No	
96054		CA	California	Lookout	googlemaps	No	
96056		CA	California	McArthur	googlemaps	No	
96059		CA	California	Manton	googlemaps	No	
96061		CA	California		googlemaps	No	
96067		CA	California	Mount Shasta	googlemaps	No	
96075		CA	California	Paynes Creek	googlemaps	No	
96076		CA	California	Platina	googlemaps	No	
96088		CA	California	Shingletown	googlemaps	No	
96105		CA	California		googlemaps	No	
96106		CA	California	Clio	googlemaps	No	
96109		CA	California	Doyle	googlemaps	No	
96110		CA	California	Eagleville	googlemaps	No	
96111		CA	California	Floriston	googlemaps	No	
96114		CA	California	Janesville	googlemaps	No	
96118		CA	California	Loyalton	googlemaps	No	
96121		CA	California	Milford	googlemaps	No	
96129		CA	California	Beckwourth	googlemaps	No	
96130		CA	California	Susanville	googlemaps	No	
96134		CA	California	Tionesta	googlemaps	No	
96137		CA	California		googlemaps	No	
96142		CA	California	Tahoma	googlemaps	No	
96150		CA	California	South Lake Tahoe	googlemaps	No	
96161		CA	California	Truckee	googlemaps	No	
97143		Yuc.	Yucatán	Brisas del Bosque	googlemaps	No	
99567		AK	Alaska		googlemaps	No	
99588		AK	Alaska	Glennallen	googlemaps	No	
99613		AK	Alaska	Igiugig	googlemaps	No	
99633		AK	Alaska	Naknek	googlemaps	No	
99645		AK	Alaska	Palmer	googlemaps	No	
99670		AK	Alaska	South Naknek	googlemaps	No	
99678		AK	Alaska	Togiak	googlemaps	No	
99686		AK	Alaska	Valdez	googlemaps	No	
99693		AK	Alaska	Whittier	googlemaps	No	
99701		AK	Alaska	Fairbanks	googlemaps	No	
99709		AK	Alaska	Fairbanks	googlemaps	No	
99712		AK	Alaska	Fairbanks	googlemaps	No	
99714		AK	Alaska	Salcha	googlemaps	No	
99729		AK	Alaska	Cantwell	googlemaps	No	
99737		AK	Alaska	Delta Junction	googlemaps	No	
99738		AK	Alaska	Eagle	googlemaps	No	
99743		AK	Alaska	Healy	googlemaps	No	
99744		AK	Alaska	Anderson	googlemaps	No	
99760		AK	Alaska	Nenana	googlemaps	No	
99766		AK	Alaska	Point Hope	googlemaps	No	
99780		AK	Alaska	Mentasta Lake	googlemaps	No	
99801		AK	Alaska	Juneau	googlemaps	No	
99820		AK	Alaska	Angoon	googlemaps	No	
99833		AK	Alaska	Kupreanof	googlemaps	No	
99901		AK	Alaska	Edna Bay	googlemaps	No	
99926		AK	Alaska	Metlakatla	googlemaps	No	
