ZIP Code	County Name	State Code	State Name	City Name	Source	Success	Error
80301	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80302	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80303	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80304	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80305	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80306	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80307	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80308	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80309	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80310	Boulder County	CO	Colorado	Boulder	googlemaps	Yes	
80401	Jefferson County	CO	Colorado	Lakewood	googlemaps	Yes	
80402	Jefferson County	CO	Colorado	Golden	googlemaps	Yes	
80403		CO	Colorado	Golden	googlemaps	No	
80419	Jefferson County	CO	Colorado	Golden	googlemaps	Yes	
80420	Park County	CO	Colorado	Alma	googlemaps	Yes	
80421		CO	Colorado	Bailey	googlemaps	No	
80422		CO	Colorado	Black Hawk	googlemaps	No	
80423		CO	Colorado	Bond	googlemaps	No	
80424		CO	Colorado	Blue River	googlemaps	No	
80425	Jefferson County	CO	Colorado	Buffalo Creek	googlemaps	Yes	
80426		CO	Colorado	Burns	googlemaps	No	
80427	Gilpin County	CO	Colorado	Central City	googlemaps	Yes	
80428	Routt County	CO	Colorado	Clark	googlemaps	Yes	
80430		CO	Colorado	Walden	googlemaps	No	
80432	Park County	CO	Colorado	Como	googlemaps	Yes	
80433	Jefferson County	CO	Colorado	Foxton	googlemaps	Yes	
80434	Jackson County	CO	Colorado	Cowdrey	googlemaps	Yes	
80435		CO	Colorado	Dillon	googlemaps	No	
80436	Clear Creek County	CO	Colorado		googlemaps	Yes	
80437	Jefferson County	CO	Colorado	Evergreen	googlemaps	Yes	
80438	Clear Creek County	CO	Colorado	Empire	googlemaps	Yes	
80439		CO	Colorado	Golden	googlemaps	No	
80440	Park County	CO	Colorado	Fairplay	googlemaps	Yes	
80442	Grand County	CO	Colorado	Fraser	googlemaps	Yes	
80443	Summit County	CO	Colorado	Frisco	googlemaps	Yes	
80444	Clear Creek County	CO	Colorado	Georgetown	googlemaps	Yes	
80446	Grand County	CO	Colorado	Granby	googlemaps	Yes	
80447	Grand County	CO	Colorado	Grand Lake	googlemaps	Yes	
80448	Park County	CO	Colorado	Grant	googlemaps	Yes	
80449		CO	Colorado	Hartsel	googlemaps	No	
80451	Grand County	CO	Colorado	Hot Sulphur Springs	googlemaps	Yes	
80452		CO	Colorado	Idaho Springs	googlemaps	No	
80453	Jefferson County	CO	Colorado	Idledale	googlemaps	Yes	
80454	Jefferson County	CO	Colorado	Indian Hills	googlemaps	Yes	
80455	Boulder County	CO	Colorado	Jamestown	googlemaps	Yes	
80456		CO	Colorado	Fairplay	googlemaps	No	
80457	Jefferson County	CO	Colorado	Kittredge	googlemaps	Yes	
80459		CO	Colorado	Kremmling	googlemaps	No	
80461		CO	Colorado	Leadville	googlemaps	No	
80463		CO	Colorado	McCoy	googlemaps	No	
80465	Jefferson County	CO	Colorado	Morrison	googlemaps	Yes	
80466		CO	Colorado	Nederland	googlemaps	No	
80467		CO	Colorado	Oak Creek	googlemaps	No	
80468		CO	Colorado	Parshall	googlemaps	No	
80469	Routt County	CO	Colorado	Phippsburg	googlemaps	Yes	
80470		CO	Colorado	Pine	googlemaps	No	
80471		CO	Colorado	Pinecliffe	googlemaps	No	
80473	Jackson County	CO	Colorado	Rand	googlemaps	Yes	
80474	Gilpin County	CO	Colorado	Rollinsville	googlemaps	Yes	
80475	Park County	CO	Colorado	Shawnee	googlemaps	Yes	
80476	Clear Creek County	CO	Colorado	Silver Plume	googlemaps	Yes	
80477	Routt County	CO	Colorado	Steamboat Springs	googlemaps	Yes	
80478	Grand County	CO	Colorado	Tabernash	googlemaps	Yes	
80479	Routt County	CO	Colorado	Toponas	googlemaps	Yes	
80480		CO	Colorado	Walden	googlemaps	No	
80481	Boulder County	CO	Colorado	Ward	googlemaps	Yes	
80482	Grand County	CO	Colorado	Winter Park	googlemaps	Yes	
80483	Routt County	CO	Colorado	Yampa	googlemaps	Yes	
80487	Routt County	CO	Colorado	Steamboat Springs	googlemaps	Yes	
80497	Summit County	CO	Colorado	Silverthorne	googlemaps	Yes	
80498		CO	Colorado	Silverthorne	googlemaps	No	
80501	Boulder County	CO	Colorado	Longmont	googlemaps	Yes	
80502	Boulder County	CO	Colorado	Longmont	googlemaps	Yes	
80503		CO	Colorado	Longmont	googlemaps	No	
80504		CO	Colorado	Longmont	googlemaps	No	
80510		CO	Colorado	Allenspark	googlemaps	No	
80512	Larimer County	CO	Colorado	Bellvue	googlemaps	Yes	
80513		CO	Colorado	Berthoud	googlemaps	No	
80514	Weld County	CO	Colorado	Dacono	googlemaps	Yes	
80515	Larimer County	CO	Colorado	Drake	googlemaps	Yes	
80516		CO	Colorado	Erie	googlemaps	No	
80517		CO	Colorado	Estes Park	googlemaps	No	
80520	Weld County	CO	Colorado	Firestone	googlemaps	Yes	
80521	Larimer County	CO	Colorado	Fort Collins	googlemaps	Yes	
80522	Larimer County	CO	Colorado	Fort Collins	googlemaps	Yes	
80523	Larimer County	CO	Colorado	Fort Collins	googlemaps	Yes	
80524		CO	Colorado	Fort Collins	googlemaps	No	
80525	Larimer County	CO	Colorado	Fort Collins	googlemaps	Yes	
80526	Larimer County	CO	Colorado	Fort Collins	googlemaps	Yes	
80527	Larimer County	CO	Colorado	Fort Collins	googlemaps	Yes	
80528	Larimer County	CO	Colorado	Fort Collins	googlemaps	Yes	
80530	Weld County	CO	Colorado	Frederick	googlemaps	Yes	
80532	Larimer County	CO	Colorado	Glen Haven	googlemaps	Yes	
80533	Boulder County	CO	Colorado	Hygiene	googlemaps	Yes	
80534		CO	Colorado	Loveland	googlemaps	No	
80535	Larimer County	CO	Colorado	Laporte	googlemaps	Yes	
80536	Larimer County	CO	Colorado	Livermore	googlemaps	Yes	
80537		CO	Colorado	Loveland	googlemaps	No	
80538	Larimer County	CO	Colorado	Loveland	googlemaps	Yes	
80539	Larimer County	CO	Colorado	Loveland	googlemaps	Yes	
80540		CO	Colorado	Lyons	googlemaps	No	
80542	Weld County	CO	Colorado	Mead	googlemaps	Yes	
80543	Weld County	CO	Colorado	Milliken	googlemaps	Yes	
80544	Boulder County	CO	Colorado	Niwot	googlemaps	Yes	
80545	Larimer County	CO	Colorado	RED FE LKS	googlemaps	Yes	
80546	Weld County	CO	Colorado	Severance	googlemaps	Yes	
80547	Larimer County	CO	Colorado	Timnath	googlemaps	Yes	
80549		CO	Colorado	Wellington	googlemaps	No	
80550		CO	Colorado	Severance	googlemaps	No	
80601	Adams County	CO	Colorado	Brighton	googlemaps	Yes	
80602		CO	Colorado	Thornton	googlemaps	No	
80603		CO	Colorado	Lochbuie	googlemaps	No	
80610	Weld County	CO	Colorado	Ault	googlemaps	Yes	
80611	Weld County	CO	Colorado	Briggsdale	googlemaps	Yes	
80612		CO	Colorado	Carr	googlemaps	No	
80614	Adams County	CO	Colorado	Thornton	googlemaps	Yes	
80615	Weld County	CO	Colorado	Severance	googlemaps	Yes	
80620	Weld County	CO	Colorado	Evans	googlemaps	Yes	
80621	Weld County	CO	Colorado	Fort Lupton	googlemaps	Yes	
80622	Weld County	CO	Colorado	Galeton	googlemaps	Yes	
80623	Weld County	CO	Colorado	Gilcrest	googlemaps	Yes	
80624	Weld County	CO	Colorado		googlemaps	Yes	
80631	Weld County	CO	Colorado	Garden City	googlemaps	Yes	
80632	Weld County	CO	Colorado	Greeley	googlemaps	Yes	
80633	Weld County	CO	Colorado	Greeley	googlemaps	Yes	
80634	Weld County	CO	Colorado	Greeley	googlemaps	Yes	
80639	Weld County	CO	Colorado	Greeley	googlemaps	Yes	
80640		CO	Colorado		googlemaps	No	
80642		CO	Colorado	Hudson	googlemaps	No	
80643		CO	Colorado	Keenesburg	googlemaps	No	
80644	Weld County	CO	Colorado	Kersey	googlemaps	Yes	
80645	Weld County	CO	Colorado	LaSalle	googlemaps	Yes	
80646	Weld County	CO	Colorado	Lucerne	googlemaps	Yes	
80648	Weld County	CO	Colorado	Nunn	googlemaps	Yes	
80649		CO	Colorado	Orchard	googlemaps	No	
80650	Weld County	CO	Colorado	Pierce	googlemaps	Yes	
80651	Weld County	CO	Colorado	Platteville	googlemaps	Yes	
80652		CO	Colorado	Roggen	googlemaps	No	
80653	Morgan County	CO	Colorado	Weldona	googlemaps	Yes	
80654		CO	Colorado	Hoyt	googlemaps	No	
80701		CO	Colorado	Fort Morgan	googlemaps	No	
80705	Morgan County	CO	Colorado	Fort Morgan	googlemaps	Yes	
80720	Washington County	CO	Colorado	Akron	googlemaps	Yes	
80721		CO	Colorado	Amherst	googlemaps	No	
80722	Logan County	CO	Colorado	Atwood	googlemaps	Yes	
80723		CO	Colorado	Brush	googlemaps	No	
80726	Logan County	CO	Colorado	Crook	googlemaps	Yes	
80727	Yuma County	CO	Colorado	Eckley	googlemaps	Yes	
80728		CO	Colorado	Fleming	googlemaps	No	
80729	Weld County	CO	Colorado	Grover	googlemaps	Yes	
80731		CO	Colorado	Haxtun	googlemaps	No	
80732	Weld County	CO	Colorado	Hereford	googlemaps	Yes	
80733		CO	Colorado	Hillrose	googlemaps	No	
80734		CO	Colorado	Holyoke	googlemaps	No	
80735	Yuma County	CO	Colorado	Idalia	googlemaps	Yes	
80736	Logan County	CO	Colorado	Iliff	googlemaps	Yes	
80737	Sedgwick County	CO	Colorado	Julesburg	googlemaps	Yes	
80740	Washington County	CO	Colorado	Lindon	googlemaps	Yes	
80741		CO	Colorado	Merino	googlemaps	No	
80742		CO	Colorado	Raymer	googlemaps	No	
80743	Washington County	CO	Colorado	Otis	googlemaps	Yes	
80744	Sedgwick County	CO	Colorado	Ovid	googlemaps	Yes	
80745	Logan County	CO	Colorado	Padroni	googlemaps	Yes	
80746	Phillips County	CO	Colorado	Paoli	googlemaps	Yes	
80747	Logan County	CO	Colorado	Peetz	googlemaps	Yes	
80749		CO	Colorado	Sedgwick	googlemaps	No	
80750	Morgan County	CO	Colorado	Snyder	googlemaps	Yes	
80751	Logan County	CO	Colorado	Sterling	googlemaps	Yes	
80754	Weld County	CO	Colorado	Stoneham	googlemaps	Yes	
80755	Yuma County	CO	Colorado	Vernon	googlemaps	Yes	
80757	Washington County	CO	Colorado	Woodrow	googlemaps	Yes	
80758	Yuma County	CO	Colorado	Laird	googlemaps	Yes	
80759		CO	Colorado	Yuma	googlemaps	No	
80801		CO	Colorado	Anton	googlemaps	No	
80802		CO	Colorado	Arapahoe	googlemaps	No	
80804		CO	Colorado	Arriba	googlemaps	No	
80805	Kit Carson County	CO	Colorado	Bethune	googlemaps	Yes	
80807		CO	Colorado	Burlington	googlemaps	No	
80808		CO	Colorado	Calhan	googlemaps	No	
80809		CO	Colorado		googlemaps	No	
80810	Cheyenne County	CO	Colorado	Cheyenne Wells	googlemaps	Yes	
80812		CO	Colorado	Cope	googlemaps	No	
80813	Teller County	CO	Colorado	Cripple Creek	googlemaps	Yes	
80814	Teller County	CO	Colorado	Divide	googlemaps	Yes	
80815		CO	Colorado	Flagler	googlemaps	No	
80816		CO	Colorado	Florissant	googlemaps	No	
80817	El Paso County	CO	Colorado	Fountain	googlemaps	Yes	
80818		CO	Colorado	Genoa	googlemaps	No	
80819		CO	Colorado	Green Mountain Falls	googlemaps	No	
80820		CO	Colorado	Guffey	googlemaps	No	
80821		CO	Colorado	Hugo	googlemaps	No	
80822		CO	Colorado	Joes	googlemaps	No	
80823	Lincoln County	CO	Colorado	Karval	googlemaps	Yes	
80824	Yuma County	CO	Colorado	Kirk	googlemaps	Yes	
80825		CO	Colorado	Kit Carson	googlemaps	No	
80826	Lincoln County	CO	Colorado	Limon	googlemaps	Yes	
80827		CO	Colorado	Lake George	googlemaps	No	
80828		CO	Colorado	Limon	googlemaps	No	
80829		CO	Colorado	Manitou Springs	googlemaps	No	
80830	Elbert County	CO	Colorado	Matheson	googlemaps	Yes	
80831		CO	Colorado	Peyton	googlemaps	No	
80832		CO	Colorado	Ramah	googlemaps	No	
80833		CO	Colorado	Rush	googlemaps	No	
80834		CO	Colorado	Seibert	googlemaps	No	
80835		CO	Colorado	Simla	googlemaps	No	
80836		CO	Colorado	Stratton	googlemaps	No	
80840	El Paso County	CO	Colorado	Air Force Academy	googlemaps	Yes	
80841	El Paso County	CO	Colorado	Air Force Academy	googlemaps	Yes	
80860	Teller County	CO	Colorado	Victor	googlemaps	Yes	
80861	Kit Carson County	CO	Colorado	Vona	googlemaps	Yes	
80862	Cheyenne County	CO	Colorado	Wild Horse	googlemaps	Yes	
80863		CO	Colorado	Woodland Park	googlemaps	No	
80864		CO	Colorado	Yoder	googlemaps	No	
80866	Teller County	CO	Colorado	Woodland Park	googlemaps	Yes	
80901	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80902	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80903	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80904	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80905	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80906		CO	Colorado	Colorado Springs	googlemaps	No	
80907	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80908	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80909	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80910	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80911	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80912	El Paso County	CO	Colorado		googlemaps	Yes	
80913	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80914	El Paso County	CO	Colorado	CHEY Mountain Air Force Base	googlemaps	Yes	
80915	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80916	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80917	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80918	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80919	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80920	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80921	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80922	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80923	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80924	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80925	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80926		CO	Colorado	Colorado Springs	googlemaps	No	
80927	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80928		CO	Colorado	Colorado Springs	googlemaps	No	
80929	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80930	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80931	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80932	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80933	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80934	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80935	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80936	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80937	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80938	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80939	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80949	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80951	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80960	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80962	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
80970	El Paso County	CO	Colorado	Colorado Springs	googlemaps	Yes	
81001	Pueblo County	CO	Colorado	Pueblo	googlemaps	Yes	
81002	Pueblo County	CO	Colorado	Pueblo	googlemaps	Yes	
81003	Pueblo County	CO	Colorado	Pueblo	googlemaps	Yes	
81004	Pueblo County	CO	Colorado	Pueblo	googlemaps	Yes	
81005	Pueblo County	CO	Colorado	Pueblo	googlemaps	Yes	
81006	Pueblo County	CO	Colorado	Pueblo	googlemaps	Yes	
81007	Pueblo County	CO	Colorado	Pueblo	googlemaps	Yes	
81008		CO	Colorado	Pueblo	googlemaps	No	
81019	Pueblo County	CO	Colorado	Colorado City	googlemaps	Yes	
81020		CO	Colorado	Aguilar	googlemaps	No	
81021		CO	Colorado	Arlington	googlemaps	No	
81022	Pueblo County	CO	Colorado	Avondale	googlemaps	Yes	
81023		CO	Colorado		googlemaps	No	
81024	Las Animas County	CO	Colorado	Boncarbo	googlemaps	Yes	
81025		CO	Colorado	Boone	googlemaps	No	
81027	Las Animas County	CO	Colorado	Branson	googlemaps	Yes	
81029	Baca County	CO	Colorado	Campo	googlemaps	Yes	
81030		Johor	Johor		googlemaps	No	
81033	Crowley County	CO	Colorado	Crowley	googlemaps	Yes	
81034	Crowley County	CO	Colorado	Ordway	googlemaps	Yes	
81036		CO	Colorado	Chivington	googlemaps	No	
81039		CO	Colorado	Fowler	googlemaps	No	
81040		CO	Colorado	Gardner	googlemaps	No	
81041		CO	Colorado	Granada	googlemaps	No	
81043	Prowers County	CO	Colorado	Hartman	googlemaps	Yes	
81044	Bent County	CO	Colorado		googlemaps	Yes	
81045		CO	Colorado	Haswell	googlemaps	No	
81046	Las Animas County	CO	Colorado	Hoehne	googlemaps	Yes	
81047		CO	Colorado	Bristol	googlemaps	No	
81049	Las Animas County	CO	Colorado	Kim	googlemaps	Yes	
81050		CO	Colorado	La Junta	googlemaps	No	
81052		CO	Colorado	Lamar	googlemaps	No	
81054		CO	Colorado	Las Animas	googlemaps	No	
81055		CO	Colorado	La Veta	googlemaps	No	
81057	Bent County	CO	Colorado	McClave	googlemaps	Yes	
81058		CO	Colorado	Manzanola	googlemaps	No	
81059		CO	Colorado	Thatcher	googlemaps	No	
81062		CO	Colorado	Olney Springs	googlemaps	No	
81063		CO	Colorado	Ordway	googlemaps	No	
81064		CO	Colorado	Utleyville	googlemaps	No	
81067		CO	Colorado	Rocky Ford	googlemaps	No	
81069		CO	Colorado	Rye	googlemaps	No	
81071		CO	Colorado	Towner	googlemaps	No	
81073		CO	Colorado	Springfield	googlemaps	No	
81076		CO	Colorado	Sugar City	googlemaps	No	
81077	Otero County	CO	Colorado	Swink	googlemaps	Yes	
81081	Las Animas County	CO	Colorado	Trinchera	googlemaps	Yes	
81082	Las Animas County	CO	Colorado	Trinidad	googlemaps	Yes	
81084		CO	Colorado	Lycan	googlemaps	No	
81087	Baca County	CO	Colorado	Vilas	googlemaps	Yes	
81089		CO	Colorado		googlemaps	No	
81090	Baca County	CO	Colorado	Walsh	googlemaps	Yes	
81091		CO	Colorado	Weston	googlemaps	No	
81092		CO	Colorado	Wiley	googlemaps	No	
81101		CO	Colorado	SAND DUNES MO	googlemaps	No	
81120		CO	Colorado	Antonito	googlemaps	No	
81121	Archuleta County	CO	Colorado	Arboles	googlemaps	Yes	
81122		CO	Colorado	Chimney Rock	googlemaps	No	
81123		CO	Colorado	Blanca	googlemaps	No	
81124	Conejos County	CO	Colorado	Capulin	googlemaps	Yes	
81125		CO	Colorado	Center	googlemaps	No	
81126	Costilla County	CO	Colorado	Chama	googlemaps	Yes	
81128	Archuleta County	CO	Colorado	Chromo	googlemaps	Yes	
81129	Conejos County	CO	Colorado	Conejos	googlemaps	Yes	
81130		CO	Colorado	Creede	googlemaps	No	
81131	Saguache County	CO	Colorado	Crestone	googlemaps	Yes	
81132		CO	Colorado	Del Norte	googlemaps	No	
81133	Costilla County	CO	Colorado	Sangre de Cristo Ranches	googlemaps	Yes	
81135	Rio Grande County	CO	Colorado	Homelake	googlemaps	Yes	
81136	Alamosa County	CO	Colorado	Hooper	googlemaps	Yes	
81137		CO	Colorado	Ignacio	googlemaps	No	
81138	Costilla County	CO	Colorado	Jaroso	googlemaps	Yes	
81140		CO	Colorado	La Jara	googlemaps	No	
81141	Conejos County	CO	Colorado	Manassa	googlemaps	Yes	
81143	Saguache County	CO	Colorado	Moffat	googlemaps	Yes	
81144		CO	Colorado	Monte Vista	googlemaps	No	
81146		CO	Colorado	Mosca	googlemaps	No	
81147		CO	Colorado	Pagosa Springs	googlemaps	No	
81148	Conejos County	CO	Colorado	Romeo	googlemaps	Yes	
81149	Saguache County	CO	Colorado	Saguache	googlemaps	Yes	
81151		CO	Colorado	Sanford	googlemaps	No	
81152	Costilla County	CO	Colorado	Mesita	googlemaps	Yes	
81154		CO	Colorado	South Fork	googlemaps	No	
81155	Saguache County	CO	Colorado	Villa Grove	googlemaps	Yes	
81157	Archuleta County	CO	Colorado	Pagosa Springs	googlemaps	Yes	
81201		CO	Colorado	Salida	googlemaps	No	
81210		CO	Colorado	Almont	googlemaps	No	
81211		CO	Colorado	Buena Vista	googlemaps	No	
81212		CO	Colorado	Cañon City	googlemaps	No	
81215	Fremont County	CO	Colorado	Cañon City	googlemaps	Yes	
81220		CO	Colorado	Cimarron	googlemaps	No	
81221	Fremont County	CO	Colorado	Coal Creek	googlemaps	Yes	
81222	Fremont County	CO	Colorado	Coaldale	googlemaps	Yes	
81223	Fremont County	CO	Colorado	Cotopaxi	googlemaps	Yes	
81224	Gunnison County	CO	Colorado	Crested Butte	googlemaps	Yes	
81225	Gunnison County	CO	Colorado	Crested Butte	googlemaps	Yes	
81226		CO	Colorado	Florence	googlemaps	No	
81227	Chaffee County	CO	Colorado	Salida	googlemaps	Yes	
81228	Chaffee County	CO	Colorado	Twin Lakes	googlemaps	Yes	
81230		CO	Colorado	Gunnison	googlemaps	No	
81232		CO	Colorado	Hillside	googlemaps	No	
81233	Fremont County	CO	Colorado	Howard	googlemaps	Yes	
81235	Hinsdale County	CO	Colorado	Lake City	googlemaps	Yes	
81236		CO	Colorado	Nathrop	googlemaps	No	
81237	Gunnison County	CO	Colorado	Ohio City	googlemaps	Yes	
81239	Gunnison County	CO	Colorado	Parlin	googlemaps	Yes	
81240		CO	Colorado	Penrose	googlemaps	No	
81241	Upper Bavaria	BY	Bavaria	Pasing-Obermenzing	googlemaps	Yes	
81242	Chaffee County	CO	Colorado	Poncha Springs	googlemaps	Yes	
81243	Upper Bavaria	BY	Bavaria	Munich	googlemaps	Yes	
81244	Fremont County	CO	Colorado	Rockvale	googlemaps	Yes	
81248	Saguache County	CO	Colorado	Sargents	googlemaps	Yes	
81251		CO	Colorado	Twin Lakes	googlemaps	No	
81252		CO	Colorado	Silver Cliff	googlemaps	No	
81253		CO	Colorado	Wetmore	googlemaps	No	
81301		CO	Colorado	Durango	googlemaps	No	
81302	La Plata County	CO	Colorado	Durango	googlemaps	Yes	
81303	La Plata County	CO	Colorado	Durango	googlemaps	Yes	
81320		CO	Colorado	Cahone	googlemaps	No	
81321	Montezuma County	CO	Colorado	Cortez	googlemaps	Yes	
81323		CO	Colorado	Dolores	googlemaps	No	
81324		CO	Colorado	Dove Creek	googlemaps	No	
81325		CO	Colorado	Egnar	googlemaps	No	
81326		CO	Colorado	Hesperus	googlemaps	No	
81327	Montezuma County	CO	Colorado	Lewis	googlemaps	Yes	
81328		CO	Colorado	Mancos	googlemaps	No	
81329	La Plata County	CO	Colorado	Marvel	googlemaps	Yes	
81330	Montezuma County	CO	Colorado	Mesa Verde National Park	googlemaps	Yes	
81331		CO	Colorado	Pleasant View	googlemaps	No	
81332	Dolores County	CO	Colorado	Rico	googlemaps	Yes	
81334	Montezuma County	CO	Colorado	Towaoc	googlemaps	Yes	
81335	Montezuma County	CO	Colorado	Yellow Jacket	googlemaps	Yes	
81401	Montrose County	CO	Colorado	Montrose	googlemaps	Yes	
81402	Montrose County	CO	Colorado	Montrose	googlemaps	Yes	
81403		CO	Colorado	Montrose	googlemaps	No	
81410	Delta County	CO	Colorado		googlemaps	Yes	
81411	Montrose County	CO	Colorado	Bedrock	googlemaps	Yes	
81413		CO	Colorado	Cedaredge	googlemaps	No	
81414	Delta County	CO	Colorado	Orchard City	googlemaps	Yes	
81415		CO	Colorado	Maher	googlemaps	No	
81416		CO	Colorado	Delta	googlemaps	No	
81418		CO	Colorado		googlemaps	No	
81419	Delta County	CO	Colorado	Hotchkiss	googlemaps	Yes	
81420	Delta County	CO	Colorado	Lazear	googlemaps	Yes	
81422	Montrose County	CO	Colorado	Naturita	googlemaps	Yes	
81423	San Miguel County	CO	Colorado	Norwood	googlemaps	Yes	
81424	Montrose County	CO	Colorado	Nucla	googlemaps	Yes	
81425	Montrose County	CO	Colorado	Olathe	googlemaps	Yes	
81426		CO	Colorado	Ophir	googlemaps	No	
81427	Ouray County	CO	Colorado	Ouray	googlemaps	Yes	
81428		CO	Colorado	Paonia	googlemaps	No	
81429	Montrose County	CO	Colorado	Paradox	googlemaps	Yes	
81430	San Miguel County	CO	Colorado	Placerville	googlemaps	Yes	
81431		CO	Colorado	Redvale	googlemaps	No	
81432		CO	Colorado	Ridgway	googlemaps	No	
81433	San Juan County	CO	Colorado	Silverton	googlemaps	Yes	
81434		CO	Colorado	Somerset	googlemaps	No	
81435		CO	Colorado	Telluride	googlemaps	No	
81501	Mesa County	CO	Colorado	Grand Junction	googlemaps	Yes	
81502	Mesa County	CO	Colorado	Grand Junction	googlemaps	Yes	
81503	Mesa County	CO	Colorado	Grand Junction	googlemaps	Yes	
81504	Mesa County	CO	Colorado	Fruitvale	googlemaps	Yes	
81505	Mesa County	CO	Colorado	Grand Junction	googlemaps	Yes	
81506	Mesa County	CO	Colorado	Grand Junction	googlemaps	Yes	
81507	Mesa County	CO	Colorado	Grand Junction	googlemaps	Yes	
81520	Mesa County	CO	Colorado	Clifton	googlemaps	Yes	
81521	Mesa County	CO	Colorado	Fruita	googlemaps	Yes	
81522		CO	Colorado	Gateway	googlemaps	No	
81523	Mesa County	CO	Colorado	Glade Park	googlemaps	Yes	
81524	Mesa County	CO	Colorado	Loma	googlemaps	Yes	
81525		CO	Colorado	Mack	googlemaps	No	
81526	Mesa County	CO	Colorado	Palisade	googlemaps	Yes	
81527	Mesa County	CO	Colorado		googlemaps	Yes	
81601		CO	Colorado	Glenwood Springs	googlemaps	No	
81602	Garfield County	CO	Colorado	Glenwood Springs	googlemaps	Yes	
81610		CO	Colorado	Dinosaur	googlemaps	No	
81611		CO	Colorado	Aspen	googlemaps	No	
81612	Pitkin County	CO	Colorado	Aspen	googlemaps	Yes	
81615	Pitkin County	CO	Colorado	Snowmass Village	googlemaps	Yes	
81620	Eagle County	CO	Colorado	Avon	googlemaps	Yes	
81621		CO	Colorado	Basalt	googlemaps	No	
81623		CO	Colorado	Carbondale	googlemaps	No	
81624	Mesa County	CO	Colorado	Collbran	googlemaps	Yes	
81625		CO	Colorado	Craig	googlemaps	No	
81630		CO	Colorado	De Beque	googlemaps	No	
81631	Eagle County	CO	Colorado	Eagle	googlemaps	Yes	
81632	Eagle County	CO	Colorado		googlemaps	Yes	
81633	Moffat County	CO	Colorado	Dinosaur	googlemaps	Yes	
81635		CO	Colorado	BTLMT MESA	googlemaps	No	
81637		CO	Colorado	Gypsum	googlemaps	No	
81638		CO	Colorado		googlemaps	No	
81639	Routt County	CO	Colorado	Hayden	googlemaps	Yes	
81640	Moffat County	CO	Colorado		googlemaps	Yes	
81641		CO	Colorado	Meeker	googlemaps	No	
81642		CO	Colorado	Meredith	googlemaps	No	
81643	Mesa County	CO	Colorado	Mesa	googlemaps	Yes	
81645	Eagle County	CO	Colorado	Minturn	googlemaps	Yes	
81646	Mesa County	CO	Colorado	Molina	googlemaps	Yes	
