zip_code,county_name,state_code,state_name,city_name
"71958","Pike County","AR","Arkansas","Murfreesboro"
"71960","Montgomery County","AR","Arkansas","Norman"
"71961","Montgomery County","AR","Arkansas","Oden"
"71965","Montgomery County","AR","Arkansas","Pencil Bluff"
"71968","Garland County","AR","Arkansas","Royal"
"71969","Montgomery County","AR","Arkansas","Sims"
"71998","Clark County","AR","Arkansas","Arkadelphia"
"71999","Clark County","AR","Arkansas","Arkadelphia"
"72003","Arkansas County","AR","Arkansas","Almyra"
"72005","Jackson County","AR","Arkansas","Amagon"
"72006","Woodruff County","AR","Arkansas","Augusta"
"72007","Lonoke County","AR","Arkansas","Austin"
"72014","Jackson County","AR","Arkansas","Beedeville"
"72017","Province of Brindisi","Apulia","Apulia",""
"72018","Saline County","AR","Arkansas","Benton"
"72019","Saline County","AR","Arkansas","Bryant"
"72021","Monroe County","AR","Arkansas","Brinkley"
"72022","Saline County","AR","Arkansas","Bryant"
"72027","Conway County","AR","Arkansas","Center Ridge"
"72028","Province of Brindisi","Apulia","Apulia",""
"72029","Monroe County","AR","Arkansas","Clarendon"
"72032","Faulkner County","AR","Arkansas","Conway"
"72033","Faulkner County","AR","Arkansas","Conway"
"72034","Faulkner County","AR","Arkansas","Conway"
"72035","Faulkner County","AR","Arkansas","Conway"
"72037","Lonoke County","AR","Arkansas","Coy"
"72042","Arkansas County","AR","Arkansas","DeWitt"
"72043","Jackson County","AR","Arkansas","Diaz"
"72045","White County","AR","Arkansas","El Paso"
"72047","Faulkner County","AR","Arkansas","Enola"
"72052","White County","AR","Arkansas","Garner"
"72053","Pulaski County","AR","Arkansas","College Station"
"72058","Faulkner County","AR","Arkansas","Greenbrier"
"72059","Woodruff County","AR","Arkansas","Gregory"
"72061","Faulkner County","AR","Arkansas","Guy"
"72064","Prairie County","AR","Arkansas","Hazen"
"72066","Prairie County","AR","Arkansas","Hickory Plains"
"72068","White County","AR","Arkansas","Higginson"
"72072","Tübingen","BW","Baden-Württemberg","Tübingen"
"72074","Woodruff County","AR","Arkansas","Hunter"
"72075","Jackson County","AR","Arkansas","Jacksonport"
"72078","Pulaski County","AR","Arkansas","Jacksonville"
"72081","White County","AR","Arkansas","Judsonia"
"72082","White County","AR","Arkansas","Kensett"
"72083","Lonoke County","AR","Arkansas","Keo"
"72085","White County","AR","Arkansas","Letona"
"72089","Saline County","AR","Arkansas","Bryant"
"72099","Pulaski County","AR","Arkansas","LR Air Force Base"
"72102","White County","AR","Arkansas","McRae"
"72107","Conway County","AR","Arkansas","Menifee"
"72108","Monroe County","AR","Arkansas","Monroe"
"72114","Pulaski County","AR","Arkansas","North Little Rock"
"72115","Pulaski County","AR","Arkansas","North Little Rock"
"72116","Pulaski County","AR","Arkansas","North Little Rock"
"72117","Pulaski County","AR","Arkansas","North Little Rock"
"72119","Pulaski County","AR","Arkansas","North Little Rock"
"72123","Woodruff County","AR","Arkansas","Patterson"
"72124","Pulaski County","AR","Arkansas","Sherwood"
"72127","Conway County","AR","Arkansas","Plumerville"
"72128","Grant County","AR","Arkansas","Poyen"
"72129","Grant County","AR","Arkansas","Prattsville"
"72130","Sarthe","Pays de la Loire","Pays de la Loire","Saint-Aubin-de-Locquenay"
"72133","Jefferson County","AR","Arkansas","Reydell"
"72136","White County","AR","Arkansas","Romance"
"72139","White County","AR","Arkansas","Russell"
"72140","Arkansas County","AR","Arkansas","Saint Charles"
"72145","White County","AR","Arkansas","Searcy"
"72152","Jefferson County","AR","Arkansas","Sherrill"
"72156","Conway County","AR","Arkansas","Solgohachia"
"72157","Conway County","AR","Arkansas","Springfield"
"72164","Pulaski County","AR","Arkansas","Sweet Home"
"72165","Independence County","AR","Arkansas","Thida"
"72168","Jefferson County","AR","Arkansas","Tucker"
"72169","Jackson County","AR","Arkansas","Tupelo"
"72170","Prairie County","AR","Arkansas","Ulm"
"72173","Faulkner County","AR","Arkansas","Vilonia"
"72178","White County","AR","Arkansas","West Point"
"72179","Cleburne County","AR","Arkansas","Wilburn"
"72180","Pulaski County","AR","Arkansas","Woodson"
"72181","Faulkner County","AR","Arkansas","Wooster"
"72182","Jefferson County","AR","Arkansas","Wright"
"72183","Pulaski County","AR","Arkansas","Wrightsville"
"72190","Pulaski County","AR","Arkansas","North Little Rock"
"72199","Pulaski County","AR","Arkansas","CAMP ROBINSON"
"72201","Pulaski County","AR","Arkansas","Little Rock"
"72202","Pulaski County","AR","Arkansas","Little Rock"
"72203","Pulaski County","AR","Arkansas","Little Rock"
"72204","Pulaski County","AR","Arkansas","Little Rock"
"72205","Pulaski County","AR","Arkansas","Little Rock"
"72207","Pulaski County","AR","Arkansas","Little Rock"
"72209","Pulaski County","AR","Arkansas","Little Rock"
"72211","Pulaski County","AR","Arkansas","Little Rock"
"72212","Pulaski County","AR","Arkansas","Little Rock"
"72214","Pulaski County","AR","Arkansas","Little Rock"
"72215","Pulaski County","AR","Arkansas","Little Rock"
"72216","Pulaski County","AR","Arkansas","Little Rock"
"72217","Pulaski County","AR","Arkansas","Little Rock"
"72219","Pulaski County","AR","Arkansas","Little Rock"
"72221","Pulaski County","AR","Arkansas","Little Rock"
"72222","Pulaski County","AR","Arkansas","Little Rock"
"72223","Pulaski County","AR","Arkansas","Little Rock"
"72225","Pulaski County","AR","Arkansas","Little Rock"
"72227","Pulaski County","AR","Arkansas","Little Rock"
"72231","Pulaski County","AR","Arkansas","Little Rock"
"72255","Pulaski County","AR","Arkansas","Little Rock"
"72260","Pulaski County","AR","Arkansas","Little Rock"
"72301","Crittenden County","AR","Arkansas","West Memphis"
"72311","Lee County","AR","Arkansas","Aubrey"
"72312","Phillips County","AR","Arkansas","Barton"
"72313","Mississippi County","AR","Arkansas","Bassett"
"72315","Mississippi County","AR","Arkansas","Gosnell"
"72316","Mississippi County","AR","Arkansas","Blytheville"
"72321","Mississippi County","AR","Arkansas","Burdette"
"72322","St. Francis County","AR","Arkansas","Caldwell"
"72325","Crittenden County","AR","Arkansas","Clarkedale"
"72327","Crittenden County","AR","Arkansas","Crawfordsville"
"72329","Mississippi County","AR","Arkansas","Driver"
"72330","Mississippi County","AR","Arkansas","Dyess"
"72332","Crittenden County","AR","Arkansas","Edmondson"
"72339","Crittenden County","AR","Arkansas","Gilmore"
"72340","St. Francis County","AR","Arkansas","Goodwin"
"72341","Lee County","AR","Arkansas","Haynes"
"72350","Sarthe","Pays de la Loire","Pays de la Loire","Fontenay-sur-Vègre"
"72351","Mississippi County","AR","Arkansas","Keiser"
"72352","Lee County","AR","Arkansas","LaGrange"
"72353","Phillips County","AR","Arkansas","Lambrook"
"72359","St. Francis County","AR","Arkansas","Madison"
"72360","Lee County","AR","Arkansas","Marianna"
"72364","Crittenden County","AR","Arkansas","Marion"
"72365","Poinsett County","AR","Arkansas","Marked Tree"
"72367","Phillips County","AR","Arkansas","Mellwood"
"72369","Phillips County","AR","Arkansas","Oneida"
"72370","Mississippi County","AR","Arkansas","Osceola"
"72374","Phillips County","AR","Arkansas","Poplar Grove"
"72377","Poinsett County","AR","Arkansas","Rivervale"
"72384","Crittenden County","AR","Arkansas","Turrell"
"72387","Cross County","AR","Arkansas","Vanndale"
"72389","Phillips County","AR","Arkansas","Wabash"
"72390","Phillips County","AR","Arkansas",""
"72391","Mississippi County","AR","Arkansas","West Ridge"
"72394","St. Francis County","AR","Arkansas","Widener"
"72395","Mississippi County","AR","Arkansas","Wilson"
"72402","Craighead County","AR","Arkansas","Jonesboro"
"72403","Craighead County","AR","Arkansas","Jonesboro"
"72404","Craighead County","AR","Arkansas","Jonesboro"
"72405","Craighead County","AR","Arkansas","Jonesboro"
"72414","Craighead County","AR","Arkansas","Black Oak"
"72415","Lawrence County","AR","Arkansas","Black Rock"
"72417","Craighead County","AR","Arkansas","Brookland"
"72424","Clay County","AR","Arkansas","Datto"
"72426","Mississippi County","AR","Arkansas","Dell"
"72427","Craighead County","AR","Arkansas","Egypt"
"72428","Mississippi County","AR","Arkansas","Etowah"
"72430","Clay County","AR","Arkansas","Greenway"
"72431","Jackson County","AR","Arkansas","Grubbs"
"72433","Lawrence County","AR","Arkansas","Hoxie"
"72435","Clay County","AR","Arkansas","Knobel"
"72437","Craighead County","AR","Arkansas","Lake City"
"72440","Lawrence County","AR","Arkansas","Lynn"
"72441","Clay County","AR","Arkansas","McDougal"
"72442","Mississippi County","AR","Arkansas","Manila"
"72443","Greene County","AR","Arkansas","Marmaduke"
"72444","Randolph County","AR","Arkansas","Maynard"
"72445","Lawrence County","AR","Arkansas","Minturn"
"72449","Randolph County","AR","Arkansas","O'Kean"
"72451","Greene County","AR","Arkansas","Paragould"
"72454","Clay County","AR","Arkansas","Piggott"
"72455","Randolph County","AR","Arkansas","Pocahontas"
"72456","Clay County","AR","Arkansas","Pollard"
"72457","Lawrence County","AR","Arkansas","Portia"
"72458","Lawrence County","AR","Arkansas","Powhatan"
"72460","Randolph County","AR","Arkansas","Ravenden Springs"
"72462","Randolph County","AR","Arkansas","Reyno"
"72464","Clay County","AR","Arkansas","Saint Francis"
"72465","Lawrence County","AR","Arkansas","Sedgwick"
"72467","Craighead County","AR","Arkansas","STATE UNIVERSITY"
"72471","Jackson County","AR","Arkansas","Swifton"
"72473","Jackson County","AR","Arkansas","Tuckerman"
"72474","Greene County","AR","Arkansas","Walcott"
"72475","Västerås","Västmanlands län","Västmanlands län",""
"72478","Randolph County","AR","Arkansas","Warm Springs"
"72482","Sharp County","AR","Arkansas","Williford"
"72503","Independence County","AR","Arkansas","Batesville"
"72512","Izard County","AR","Arkansas","Horseshoe Bend"
"72517","Izard County","AR","Arkansas",""
"72520","Fulton County","AR","Arkansas","Camp"
"72522","Independence County","AR","Arkansas","Charlotte"
"72524","Independence County","AR","Arkansas","Cord"
"72526","Independence County","AR","Arkansas","Cushman"
"72527","Independence County","AR","Arkansas","Desha"
"72528","Izard County","AR","Arkansas","Dolph"
"72536","Izard County","AR","Arkansas","Franklin"
"72537","Baxter County","AR","Arkansas","Gamaliel"
"72539","Fulton County","AR","Arkansas","Glencoe"
"72540","Izard County","AR","Arkansas","Guion"
"72543","Cleburne County","AR","Arkansas","Heber Springs"
"72544","Baxter County","AR","Arkansas","Henderson"
"72546","Cleburne County","AR","Arkansas","Ida"
"72553","Independence County","AR","Arkansas","Magness"
"72555","Tübingen","BW","Baden-Württemberg","Neuhausen"
"72556","Izard County","AR","Arkansas","Melbourne"
"72561","Izard County","AR","Arkansas","Mount Pleasant"
"72564","Independence County","AR","Arkansas","Oil Trough"
"72565","Izard County","AR","Arkansas","Oxford"
"72567","Stone County","AR","Arkansas","Pleasant Grove"
"72568","Independence County","AR","Arkansas","Pleasant Plains"
"72569","Sharp County","AR","Arkansas","Poughkeepsie"
"72571","Independence County","AR","Arkansas","Rosie"
"72573","Izard County","AR","Arkansas","Sage"
"72575","Independence County","AR","Arkansas","Salado"
"72578","Fulton County","AR","Arkansas","Sturkie"
"72581","Cleburne County","AR","Arkansas","Tumbling Shoals"
"72583","Fulton County","AR","Arkansas","Viola"
"72584","Izard County","AR","Arkansas","Violet Hill"
"72585","Izard County","AR","Arkansas","Wideman"
"72587","Izard County","AR","Arkansas","Wiseman"
"72602","Boone County","AR","Arkansas","Harrison"
"72613","Carroll County","AR","Arkansas","Beaver"
"72615","Boone County","AR","Arkansas","Bergman"
"72616","Carroll County","AR","Arkansas","Berryville"
"72617","Baxter County","AR","Arkansas","Harriet"
"72619","Marion County","AR","Arkansas","Bull Shoals"
"72623","Baxter County","AR","Arkansas","Clarkridge"
"72624","Newton County","AR","Arkansas","Compton"
"72628","Newton County","AR","Arkansas","Deer"
"72629","Van Buren County","AR","Arkansas","Dennard"
"72630","Boone County","AR","Arkansas","Diamond City"
"72632","Carroll County","AR","Arkansas","Eureka Springs"
"72634","Marion County","AR","Arkansas","Flippin"
"72636","Searcy County","AR","Arkansas","Gilbert"
"72640","Newton County","AR","Arkansas","Hasty"
"72641","Newton County","AR","Arkansas","Jasper"
"72643","Jawf Principality","Al Jowf Province","Al Jowf Province",""
"72648","Newton County","AR","Arkansas","Township of Marble City"
"72651","Baxter County","AR","Arkansas","Midway"
"72654","Baxter County","AR","Arkansas","Mountain Home"
"72655","Newton County","AR","Arkansas","Mount Judea"
"72657","Stone County","AR","Arkansas","Timbo"
"72659","Baxter County","AR","Arkansas","Norfork"
"72660","Carroll County","AR","Arkansas","Oak Grove"
"72661","Marion County","AR","Arkansas",""
"72662","Boone County","AR","Arkansas","Omaha"
"72666","Newton County","AR","Arkansas","Parthenon"
"72668","Marion County","AR","Arkansas","Peel"
"72669","Searcy County","AR","Arkansas","Pindall"
"72670","Newton County","AR","Arkansas","Ponca"
"72672","Marion County","AR","Arkansas","Pyatt"
"72677","Marion County","AR","Arkansas","Summit"
"72682","Marion County","AR","Arkansas","Valley Springs"
"72683","Newton County","AR","Arkansas","Vendor"
"72701","Washington County","AR","Arkansas","Fayetteville"
"72702","Washington County","AR","Arkansas","Fayetteville"
"72704","Washington County","AR","Arkansas","Wheeler"
"72711","Benton County","AR","Arkansas","Avoca"
"72712","Benton County","AR","Arkansas","Bentonville"
"72713","Benton County","AR","Arkansas","Bentonville"
"72714","Benton County","AR","Arkansas","Bella Vista"
"72715","Benton County","AR","Arkansas","Bella Vista"
"72716","Benton County","AR","Arkansas","Bentonville"
"72717","Washington County","AR","Arkansas","Canehill"
"72718","Benton County","AR","Arkansas","Cave Springs"
"72719","Benton County","AR","Arkansas","Centerton"
"72722","Benton County","AR","Arkansas","Decatur"
"72728","Washington County","AR","Arkansas","Elm Springs"
"72729","Washington County","AR","Arkansas","Evansville"
"72730","Washington County","AR","Arkansas","Farmington"
"72732","Benton County","AR","Arkansas","Garfield"
"72733","Benton County","AR","Arkansas","Gateway"
"72734","Benton County","AR","Arkansas","Gentry"
"72735","Washington County","AR","Arkansas","Goshen"
"72736","Benton County","AR","Arkansas","Gravette"
"72737","Washington County","AR","Arkansas","Greenland"
"72739","Benton County","AR","Arkansas",""
"72741","Washington County","AR","Arkansas","Johnson"
"72744","Washington County","AR","Arkansas","Lincoln"
"72745","Benton County","AR","Arkansas","Lowell"
"72747","Benton County","AR","Arkansas","Maysville"
"72749","Washington County","AR","Arkansas","Morrow"
"72751","Benton County","AR","Arkansas","Pea Ridge"
"72753","Washington County","AR","Arkansas","Prairie Grove"
"72757","Benton County","AR","Arkansas","Rogers"
"72758","Benton County","AR","Arkansas","Rogers"
"72765","Washington County","AR","Arkansas","Springdale"
"72766","Washington County","AR","Arkansas","Springdale"
"72768","Benton County","AR","Arkansas","Sulphur Springs"
"72769","Washington County","AR","Arkansas","Summers"
"72770","Washington County","AR","Arkansas","Tontitown"
"72773","Madison County","AR","Arkansas","Wesley"
"72774","Washington County","AR","Arkansas","West Fork"
"72776","Madison County","AR","Arkansas","Witter"
"72801","Pope County","AR","Arkansas","Russellville"
"72802","Pope County","AR","Arkansas","Russellville"
"72811","Pope County","AR","Arkansas","Russellville"
"72812","Pope County","AR","Arkansas","Russellville"
"72820","Franklin County","AR","Arkansas","Alix"
"72824","Yell County","AR","Arkansas","Belleville"
"72828","Yell County","AR","Arkansas","Briggsville"
"72829","Yell County","AR","Arkansas","Centerville"
"72838","Yell County","AR","Arkansas","Gravelly"
"72840","Johnson County","AR","Arkansas","Hartman"
"72843","Pope County","AR","Arkansas","Hector"
"72845","Johnson County","AR","Arkansas","Knoxville"
"72855","Logan County","AR","Arkansas","Paris"
"72860","Yell County","AR","Arkansas","Rover"
"72865","Logan County","AR","Arkansas","Subiaco"
"72902","Sebastian County","AR","Arkansas","Fort Smith"
"72905","Sebastian County","AR","Arkansas","Fort Smith"
"72906","Sebastian County","AR","Arkansas","Fort Smith"
"72908","Sebastian County","AR","Arkansas","Fort Smith"
"72913","Sebastian County","AR","Arkansas","Fort Smith"
"72914","Sebastian County","AR","Arkansas","Fort Smith"
"72916","Sebastian County","AR","Arkansas","Bonanza"
"72917","Sebastian County","AR","Arkansas","Fort Smith"
"72918","Sebastian County","AR","Arkansas","Fort Smith"
"72921","Crawford County","AR","Arkansas","Alma"
"72932","Crawford County","AR","Arkansas","Cedarville"
"72935","Crawford County","AR","Arkansas","Dyer"
"72936","Sebastian County","AR","Arkansas","Greenwood"
"72937","Sebastian County","AR","Arkansas","Hackett"
"72943","Logan County","AR","Arkansas","Magazine"
"72945","Sebastian County","AR","Arkansas","Midland"
"72948","Crawford County","AR","Arkansas","Natural Dam"
"72949","Franklin County","AR","Arkansas","Ozark"
"72950","Scott County","AR","Arkansas","Parks"
"72952","Crawford County","AR","Arkansas","Rudy"
"72955","Crawford County","AR","Arkansas","Uniontown"
"72957","Crawford County","AR","Arkansas","Van Buren"
"72958","Scott County","AR","Arkansas","Bates"
"74477","Wagoner County","OK","Oklahoma","Wagoner"
"74747","Bryan County","OK","Oklahoma","Kemp"
"75429","Hunt County","TX","Texas","Commerce"
"75962","Nacogdoches County","TX","Texas","Nacogdoches"
"78658","Gonzales County","TX","Texas","Ottine"
"78713","Travis County","TX","Texas","Austin"
"79721","Howard County","TX","Texas","Big Spring"
"79920","El Paso County","TX","Texas","El Paso"
"80001","Jefferson County","CO","Colorado","Arvada"
"80004","Jefferson County","CO","Colorado","Arvada"
"80005","Jefferson County","CO","Colorado","Westminster"
"80006","Jefferson County","CO","Colorado","Arvada"
"80007","Jefferson County","CO","Colorado","Arvada"
"80012","Arapahoe County","CO","Colorado","Denver"
"80013","Arapahoe County","CO","Colorado","Aurora"
"80015","Arapahoe County","CO","Colorado","Aurora"
"80017","Arapahoe County","CO","Colorado","Aurora"
"80018","Arapahoe County","CO","Colorado","Aurora"
"80024","Adams County","CO","Colorado","Derby"
"80025","Boulder County","CO","Colorado","Eldorado Springs"
"80026","Boulder County","CO","Colorado","Lafayette"
"80030","Adams County","CO","Colorado","Westminster"
"80033","Jefferson County","CO","Colorado","Denver"
"80034","Jefferson County","CO","Colorado","Wheat Ridge"
"80035","Adams County","CO","Colorado","Westminster"
"80036","Adams County","CO","Colorado","Westminster"
"80037","Adams County","CO","Colorado","Commerce City"
"80038","Broomfield County","CO","Colorado","Broomfield"
"80040","Arapahoe County","CO","Colorado","Aurora"
"80041","Arapahoe County","CO","Colorado","Aurora"
"80042","Arapahoe County","CO","Colorado","Aurora"
"80044","Arapahoe County","CO","Colorado","Aurora"
"80045","Adams County","CO","Colorado","Aurora"
"80046","Arapahoe County","CO","Colorado","Aurora"
"80047","Arapahoe County","CO","Colorado","Aurora"
"80104","Douglas County","CO","Colorado","Castle Rock"
"80107","Elbert County","CO","Colorado","Elizabeth"
"80108","Douglas County","CO","Colorado","Castle Pines"
"80109","Douglas County","CO","Colorado","Castle Rock"
"80111","Arapahoe County","CO","Colorado","Greenwood Village"
"80113","Arapahoe County","CO","Colorado","Englewood"
"80116","Douglas County","CO","Colorado","Franktown"
"80117","Elbert County","CO","Colorado","Kiowa"
"80121","Arapahoe County","CO","Colorado","Greenwood Village"
"80122","Arapahoe County","CO","Colorado","Littleton"
"80124","Douglas County","CO","Colorado","Littleton"
"80126","Douglas County","CO","Colorado","Littleton"
"80127","Jefferson County","CO","Colorado","Littleton"
"80129","Douglas County","CO","Colorado","Littleton"
"80130","Douglas County","CO","Colorado","Littleton"
"80131","Douglas County","CO","Colorado","Louviers"
"80132","El Paso County","CO","Colorado","Monument"
"80133","El Paso County","CO","Colorado","Palmer Lake"
"80134","Douglas County","CO","Colorado","Parker"
"80150","Arapahoe County","CO","Colorado","Englewood"
"80151","Arapahoe County","CO","Colorado","Englewood"
"80155","Arapahoe County","CO","Colorado","Greenwood Village"
"80160","Arapahoe County","CO","Colorado","Littleton"
"80161","Arapahoe County","CO","Colorado","Littleton"
"80162","Jefferson County","CO","Colorado","Littleton"
"80163","Douglas County","CO","Colorado","Littleton"
"80201","Denver County","CO","Colorado","Denver"
"80202","Denver County","CO","Colorado","Denver"
"80203","Denver County","CO","Colorado","Denver"
"80204","Denver County","CO","Colorado","Denver"
"80205","Denver County","CO","Colorado","Denver"
"80206","Denver County","CO","Colorado","Denver"
"80207","Denver County","CO","Colorado","Denver"
"80209","Denver County","CO","Colorado","Denver"
"80210","Denver County","CO","Colorado","Denver"
"80211","Denver County","CO","Colorado","Denver"
"80214","Jefferson County","CO","Colorado","Denver"
"80215","Jefferson County","CO","Colorado","Denver"
"80217","Denver County","CO","Colorado","Denver"
"80218","Denver County","CO","Colorado","Denver"
"80219","Denver County","CO","Colorado","Denver"
"80220","Denver County","CO","Colorado","Denver"
"80223","Denver County","CO","Colorado","Denver"
"80225","Jefferson County","CO","Colorado","Denver"
"80226","Jefferson County","CO","Colorado","Denver"
"80228","Jefferson County","CO","Colorado","Denver"
"80229","Adams County","CO","Colorado","Thornton"
"80232","Jefferson County","CO","Colorado","Denver"
"80233","Adams County","CO","Colorado","Thornton"
"80238","Denver County","CO","Colorado","Denver"
"80241","Adams County","CO","Colorado","Thornton"
"80248","Denver County","CO","Colorado","Denver"
"80250","Denver County","CO","Colorado","Denver"
"80260","Adams County","CO","Colorado","Thornton"
"80264","Denver County","CO","Colorado","Denver"
"80265","Denver County","CO","Colorado","Denver"
"80266","Denver County","CO","Colorado","Denver"
"80290","Denver County","CO","Colorado","Denver"
"80293","Denver County","CO","Colorado","Denver"
"80294","Denver County","CO","Colorado","Denver"
"80299","Denver County","CO","Colorado","Denver"
"80301","Boulder County","CO","Colorado","Boulder"
"80302","Boulder County","CO","Colorado","Boulder"
"80303","Boulder County","CO","Colorado","Boulder"
"80304","Boulder County","CO","Colorado","Boulder"
"80305","Boulder County","CO","Colorado","Boulder"
"80306","Boulder County","CO","Colorado","Boulder"
"80307","Boulder County","CO","Colorado","Boulder"
"80308","Boulder County","CO","Colorado","Boulder"
"80309","Boulder County","CO","Colorado","Boulder"
"80310","Boulder County","CO","Colorado","Boulder"
"80401","Jefferson County","CO","Colorado","Lakewood"
"80402","Jefferson County","CO","Colorado","Golden"
"80419","Jefferson County","CO","Colorado","Golden"
"80420","Park County","CO","Colorado","Alma"
"80425","Jefferson County","CO","Colorado","Buffalo Creek"
"80427","Gilpin County","CO","Colorado","Central City"
"80428","Routt County","CO","Colorado","Clark"
"80432","Park County","CO","Colorado","Como"
"80433","Jefferson County","CO","Colorado","Foxton"
"80434","Jackson County","CO","Colorado","Cowdrey"
"80436","Clear Creek County","CO","Colorado",""
"80437","Jefferson County","CO","Colorado","Evergreen"
"80438","Clear Creek County","CO","Colorado","Empire"
"80440","Park County","CO","Colorado","Fairplay"
"80442","Grand County","CO","Colorado","Fraser"
"80443","Summit County","CO","Colorado","Frisco"
"80444","Clear Creek County","CO","Colorado","Georgetown"
"80446","Grand County","CO","Colorado","Granby"
"80447","Grand County","CO","Colorado","Grand Lake"
"80448","Park County","CO","Colorado","Grant"
"80451","Grand County","CO","Colorado","Hot Sulphur Springs"
"80453","Jefferson County","CO","Colorado","Idledale"
"80454","Jefferson County","CO","Colorado","Indian Hills"
"80455","Boulder County","CO","Colorado","Jamestown"
"80457","Jefferson County","CO","Colorado","Kittredge"
"80465","Jefferson County","CO","Colorado","Morrison"
"80469","Routt County","CO","Colorado","Phippsburg"
"80473","Jackson County","CO","Colorado","Rand"
"80474","Gilpin County","CO","Colorado","Rollinsville"
"80475","Park County","CO","Colorado","Shawnee"
"80476","Clear Creek County","CO","Colorado","Silver Plume"
"80477","Routt County","CO","Colorado","Steamboat Springs"
"80478","Grand County","CO","Colorado","Tabernash"
"80479","Routt County","CO","Colorado","Toponas"
"80481","Boulder County","CO","Colorado","Ward"
"80482","Grand County","CO","Colorado","Winter Park"
"80483","Routt County","CO","Colorado","Yampa"
"80487","Routt County","CO","Colorado","Steamboat Springs"
"80497","Summit County","CO","Colorado","Silverthorne"
"80501","Boulder County","CO","Colorado","Longmont"
"80502","Boulder County","CO","Colorado","Longmont"
"80512","Larimer County","CO","Colorado","Bellvue"
"80514","Weld County","CO","Colorado","Dacono"
"80515","Larimer County","CO","Colorado","Drake"
"80520","Weld County","CO","Colorado","Firestone"
"80521","Larimer County","CO","Colorado","Fort Collins"
"80522","Larimer County","CO","Colorado","Fort Collins"
"80523","Larimer County","CO","Colorado","Fort Collins"
"80525","Larimer County","CO","Colorado","Fort Collins"
"80526","Larimer County","CO","Colorado","Fort Collins"
"80527","Larimer County","CO","Colorado","Fort Collins"
"80528","Larimer County","CO","Colorado","Fort Collins"
"80530","Weld County","CO","Colorado","Frederick"
"80532","Larimer County","CO","Colorado","Glen Haven"
"80533","Boulder County","CO","Colorado","Hygiene"
"80535","Larimer County","CO","Colorado","Laporte"
"80536","Larimer County","CO","Colorado","Livermore"
"80538","Larimer County","CO","Colorado","Loveland"
"80539","Larimer County","CO","Colorado","Loveland"
"80542","Weld County","CO","Colorado","Mead"
"80543","Weld County","CO","Colorado","Milliken"
"80544","Boulder County","CO","Colorado","Niwot"
"80545","Larimer County","CO","Colorado","RED FE LKS"
"80546","Weld County","CO","Colorado","Severance"
"80547","Larimer County","CO","Colorado","Timnath"
"80601","Adams County","CO","Colorado","Brighton"
"80610","Weld County","CO","Colorado","Ault"
"80611","Weld County","CO","Colorado","Briggsdale"
"80614","Adams County","CO","Colorado","Thornton"
"80615","Weld County","CO","Colorado","Severance"
"80620","Weld County","CO","Colorado","Evans"
"80621","Weld County","CO","Colorado","Fort Lupton"
"80622","Weld County","CO","Colorado","Galeton"
"80623","Weld County","CO","Colorado","Gilcrest"
"80624","Weld County","CO","Colorado",""
"80631","Weld County","CO","Colorado","Garden City"
"80632","Weld County","CO","Colorado","Greeley"
"80633","Weld County","CO","Colorado","Greeley"
"80634","Weld County","CO","Colorado","Greeley"
"80639","Weld County","CO","Colorado","Greeley"
"80644","Weld County","CO","Colorado","Kersey"
"80645","Weld County","CO","Colorado","LaSalle"
"80646","Weld County","CO","Colorado","Lucerne"
"80648","Weld County","CO","Colorado","Nunn"
"80650","Weld County","CO","Colorado","Pierce"
"80651","Weld County","CO","Colorado","Platteville"
"80653","Morgan County","CO","Colorado","Weldona"
"80705","Morgan County","CO","Colorado","Fort Morgan"
"80720","Washington County","CO","Colorado","Akron"
"80722","Logan County","CO","Colorado","Atwood"
"80726","Logan County","CO","Colorado","Crook"
"80727","Yuma County","CO","Colorado","Eckley"
"80729","Weld County","CO","Colorado","Grover"
"80732","Weld County","CO","Colorado","Hereford"
"80735","Yuma County","CO","Colorado","Idalia"
"80736","Logan County","CO","Colorado","Iliff"
"80737","Sedgwick County","CO","Colorado","Julesburg"
"80740","Washington County","CO","Colorado","Lindon"
"80743","Washington County","CO","Colorado","Otis"
"80744","Sedgwick County","CO","Colorado","Ovid"
"80745","Logan County","CO","Colorado","Padroni"
"80746","Phillips County","CO","Colorado","Paoli"
"80747","Logan County","CO","Colorado","Peetz"
"80750","Morgan County","CO","Colorado","Snyder"
"80751","Logan County","CO","Colorado","Sterling"
"80754","Weld County","CO","Colorado","Stoneham"
"80755","Yuma County","CO","Colorado","Vernon"
"80757","Washington County","CO","Colorado","Woodrow"
"80758","Yuma County","CO","Colorado","Laird"
"80805","Kit Carson County","CO","Colorado","Bethune"
"80810","Cheyenne County","CO","Colorado","Cheyenne Wells"
"80813","Teller County","CO","Colorado","Cripple Creek"
"80814","Teller County","CO","Colorado","Divide"
"80817","El Paso County","CO","Colorado","Fountain"
"80823","Lincoln County","CO","Colorado","Karval"
"80824","Yuma County","CO","Colorado","Kirk"
"80826","Lincoln County","CO","Colorado","Limon"
"80830","Elbert County","CO","Colorado","Matheson"
"80840","El Paso County","CO","Colorado","Air Force Academy"
"80841","El Paso County","CO","Colorado","Air Force Academy"
"80860","Teller County","CO","Colorado","Victor"
"80861","Kit Carson County","CO","Colorado","Vona"
"80862","Cheyenne County","CO","Colorado","Wild Horse"
"80866","Teller County","CO","Colorado","Woodland Park"
